date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:07	6082/6082	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217c2-5bb3f7ecc7c56%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.svg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
13:24:08	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5bb3f7e2167e9%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:08	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5bb3f7e2167e9%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot?	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:08	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%2212e58-5bb3f7e9c63f6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff2	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:09	90672/90672	---M--	200	added ('OK')	font/woff	etag:%2216230-5bb3f7e9f32b5%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:09	134316/134316	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220cac-5bb3f7eae848a%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.ttf	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:10	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5bb3f7ecc6cb6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:10	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b24be-5bb3f7e2cf102%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:10	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5bb3f7ecc6cb6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot?	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:11	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%223520-5bb3f7dd4421d%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:11	16780/16780	---M--	200	added ('OK')	font/woff	etag:%22418c-5bb3f7e0b9dd8%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:12	34052/34052	---MCZ	200	added ('OK')	font/ttf	etag:W/%228504-5bb3f7e7e7bcb%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:12	144715/144715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354b-5bb3f7dd376fe%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:14	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:14	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot?	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:14	80148/80148	---M--	200	added ('OK')	font/woff2	etag:%2213914-5bb3f7e8ea860%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:14	104004/104004	---M--	200	added ('OK')	font/woff	etag:%2219644-5bb3f7e7d916b%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:15	203980/203980	---MCZ	200	added ('OK')	font/ttf	etag:W/%2231ccc-5bb3f7dafa336%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:17	914125/914125	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df2cd-5bb3f7e5df3c1%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
13:24:17	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?-fvbane	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
13:24:17	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
13:24:18	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5bb3f7eb00b29%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.woff?-fvbane	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
13:24:18	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5bb3f7de3f1b3%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.ttf?-fvbane	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
13:24:19	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5bb3f7e5f6ac0%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.svg?-fvbane	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
13:24:19	70782/70782	---M--	200	added ('OK')	image/jpeg	etag:%221147e-5bb3fd649c493%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:19	112470/112470	---M--	200	added ('OK')	image/jpeg	etag:%221b756-5bb3fd651a42d%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:20	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2005:24:29%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:21	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5bb3fd4f4c4a6%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:22	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5bb3fd4a50e9f%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:22	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5bb3fd533d119%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:23	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5bb3fd4d8efba%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:24	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5bb3fd48263b7%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:24	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5bb3fd5320bfa%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
13:24:25	5302/5302	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202021%2022:23:53%20GMT	https://preview.colorlib.com/theme/capitalshop/register.html	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/register.html	(from https://preview.colorlib.com/theme/capitalshop/login.html)
13:24:26	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2005:24:35%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
13:24:27	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2005:24:36%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
13:24:27	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2005:24:37%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/card.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/gallery/card.jpg	(from https://preview.colorlib.com/theme/capitalshop/checkout.html)
13:24:28	34481/34481	---M--	200	added ('OK')	image/jpeg	etag:%2286b1-5bb3fd4015cd3%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_1.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:28	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2005:24:37%20GMT	https://preview.colorlib.com/theme/capitalshop/blog_details.html	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/blog_details.html	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:29	32173/32173	---M--	200	added ('OK')	image/jpeg	etag:%227dad-5bb3fd3f239de%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_2.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_2.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:29	40064/40064	---M--	200	added ('OK')	image/jpeg	etag:%229c80-5bb3fd3f5665c%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_3.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_3.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:30	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5bb3fd3e30749%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_4.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_4.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:32	49751/49751	---M--	200	added ('OK')	image/jpeg	etag:%22c257-5bb3fd3e3e208%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_5.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_5.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:33	2466/2466	---M--	200	added ('OK')	image/jpeg	etag:%229a2-5bb3fd289b1ff%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_1.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:33	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%2274a-5bb3fd29e5330%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_2.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_2.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:34	1920/1920	---M--	200	added ('OK')	image/jpeg	etag:%22780-5bb3fd29e4390%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_3.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_3.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:35	1651/1651	---M--	200	added ('OK')	image/jpeg	etag:%22673-5bb3fd2be007a%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_4.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_4.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:36	3389/3389	---M--	200	added ('OK')	image/jpeg	etag:%22d3d-5bb3fd2bc0c7b%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_5.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_5.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:36	2312/2312	---M--	200	added ('OK')	image/jpeg	etag:%22908-5bb3fd2ae1265%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_6.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_6.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:37	3087/3087	---M--	200	added ('OK')	image/jpeg	etag:%22c0f-5bb3fd2afb844%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_7.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_7.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:38	2320/2320	---M--	200	added ('OK')	image/jpeg	etag:%22910-5bb3fd2cc48b0%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_8.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_8.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:38	2624/2624	---M--	200	added ('OK')	image/jpeg	etag:%22a40-5bb3fd2ca0691%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_9.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_9.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:39	2799/2799	---M--	200	added ('OK')	image/jpeg	etag:%22aef-5bb3fd2d7f107%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_10.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/post/post_10.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
13:24:39	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5bb3fd52588e3%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/d.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:40	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22757-5bb3fd4cbd063%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f1.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:40	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%227a5-5bb3fd4e6da30%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f2.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f2.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:41	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22977-5bb3fd5078179%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f3.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f3.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:42	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22617-5bb3fd4a51e3f%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f4.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f4.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:43	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22721-5bb3fd4b7db11%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f5.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f5.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:44	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22593-5bb3fd49399eb%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f6.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f6.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:44	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225ec-5bb3fd46e5ec6%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f7.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f7.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:45	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%2253f-5bb3fd516e2ee%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/f8.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/f8.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:46	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%221e673-5bb3fd4bb848f%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g1.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g1.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:46	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%221c83e-5bb3fd4937aab%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g2.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g2.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:47	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-5bb3fd48234d8%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g3.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:47	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-5bb3fd4df19d5%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g4.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:49	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-5bb3fd4c826e6%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g5.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
13:24:49	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-5bb3fd4f10b89%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/g6.jpg	C:/Users/elebo/OneDrive/Desktop/CAPSTONE-UI/CAPSTONE/preview.colorlib.com/theme/capitalshop/assets/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
